subj,block,goals,perfs,emots
230,12,8,9,1.6666666666666667
230,13,8,8,2.0
230,14,8,8,0.6666666666666666
230,15,7,7,0.6666666666666666
230,16,7,6,-0.6666666666666666
230,17,7,7,-0.3333333333333333
230,18,8,6,-0.3333333333333333
230,19,8,9,0.0
230,20,8,8,0.6666666666666666
231,1,6,6,3.0
231,2,7,9,3.0
231,3,8,10,3.0
231,4,9,8,3.0
231,5,9,8,3.0
231,6,9,9,3.0
231,7,9,11,3.0
231,8,9,12,3.0
231,9,9,11,3.0
231,10,9,11,3.0
231,11,9,11,3.0
231,12,9,10,3.0
231,13,9,10,3.0
231,14,9,10,3.0
231,15,9,7,3.0
231,16,9,12,3.0
231,17,9,11,3.0
231,18,9,11,3.0
231,19,9,12,3.0
231,20,9,9,3.0
232,1,5,3,-0.3333333333333333
232,2,5,4,-0.6666666666666666
232,3,5,2,-0.6666666666666666
232,4,2,2,-0.6666666666666666
232,5,2,2,-0.3333333333333333
232,6,1,2,0.0
232,7,2,2,0.0
232,8,3,3,-0.3333333333333333
232,9,3,2,-0.6666666666666666
232,10,1,1,-0.6666666666666666
232,11,7,1,-0.6666666666666666
232,12,1,1,-0.6666666666666666
232,13,1,1,-0.6666666666666666
232,14,2,2,-0.3333333333333333
232,15,3,0,-0.6666666666666666
232,16,1,1,-0.6666666666666666
232,17,2,2,-0.6666666666666666
232,18,1,1,-0.6666666666666666
232,19,3,3,-0.6666666666666666
232,20,4,3,-0.6666666666666666
233,1,4,5,1.3333333333333333
233,2,5,4,-0.6666666666666666
233,3,2,5,1.6666666666666667
233,4,4,4,1.3333333333333333
233,5,5,5,1.0
233,6,4,5,0.6666666666666666
233,7,4,4,0.6666666666666666
233,8,10,4,1.3333333333333333
233,9,5,4,0.6666666666666666
233,10,2,4,0.3333333333333333
233,11,4,5,0.6666666666666666
233,12,4,5,0.6666666666666666
233,13,4,5,0.3333333333333333
233,14,6,4,0.6666666666666666
233,15,2,6,1.0
233,16,6,5,1.0
233,17,4,4,1.0
233,18,5,6,0.6666666666666666
233,19,6,6,0.6666666666666666
233,20,5,6,1.0
234,1,8,9,1.0
234,2,7,7,0.6666666666666666
234,3,7,7,1.0
234,4,7,7,1.3333333333333333
234,5,7,9,0.6666666666666666
234,6,7,6,0.6666666666666666
234,7,6,8,1.0
234,8,6,6,1.0
234,9,5,5,1.0
234,10,5,5,1.0
234,11,5,4,0.6666666666666666
234,12,6,6,1.0
234,13,6,6,1.0
234,14,6,7,1.0
234,15,6,7,1.0
234,16,5,5,1.0
234,17,6,6,1.0
234,18,6,6,1.0
234,19,6,6,1.0
234,20,6,6,0.6666666666666666
235,1,5,7,1.3333333333333333
235,2,5,6,1.3333333333333333
235,3,5,5,1.3333333333333333
235,4,5,5,2.333333333333333
235,5,5,5,2.6666666666666665
235,6,5,6,2.333333333333333
235,7,5,5,2.333333333333333
235,8,5,6,2.6666666666666665
235,9,5,8,2.333333333333333
235,10,6,6,2.333333333333333
235,11,6,5,2.6666666666666665
235,12,5,6,2.333333333333333
235,13,5,7,2.333333333333333
235,14,5,4,2.333333333333333
235,15,5,5,2.333333333333333
235,16,5,7,2.333333333333333
235,17,5,8,2.333333333333333
235,18,5,6,2.333333333333333
235,19,5,7,2.0
235,20,5,6,2.0
236,1,5,8,-1.6666666666666667
236,2,5,4,-1.6666666666666667
236,3,3,8,-1.6666666666666667
236,4,5,9,-1.6666666666666667
236,5,6,6,-1.6666666666666667
236,6,8,12,-1.3333333333333333
236,7,8,11,-1.6666666666666667
236,8,10,10,-0.3333333333333333
236,9,15,17,0.0
236,10,10,12,-1.6666666666666667
236,11,10,12,-2.0
236,12,10,11,-2.0
236,13,10,13,-2.0
236,14,10,14,-2.333333333333333
236,15,10,11,-2.0
236,16,10,7,-1.3333333333333333
236,17,10,11,-2.0
236,18,10,12,-1.6666666666666667
236,19,10,11,-1.6666666666666667
236,20,20,15,-1.6666666666666667
237,1,5,5,-0.3333333333333333
237,2,6,6,0.3333333333333333
237,3,6,5,0.0
237,4,5,5,0.6666666666666666
237,5,5,7,1.3333333333333333
237,6,5,7,1.0
237,7,5,6,1.0
237,8,5,7,0.3333333333333333
237,9,6,7,0.6666666666666666
237,10,5,6,1.0
237,11,5,5,0.3333333333333333
237,12,5,6,1.3333333333333333
237,13,5,3,0.3333333333333333
237,14,4,5,1.0
237,15,5,5,0.0
237,16,5,4,0.0
237,17,4,5,0.0
237,18,5,4,0.3333333333333333
237,19,4,4,1.0
237,20,4,6,1.3333333333333333
238,1,3,2,-2.333333333333333
238,2,2,5,1.0
238,3,3,4,0.6666666666666666
238,4,3,3,0.0
238,5,3,3,0.6666666666666666
238,6,3,4,1.0
238,7,4,4,0.6666666666666666
238,8,4,4,0.6666666666666666
238,9,4,4,1.0
238,10,4,6,1.6666666666666667
238,11,4,6,1.6666666666666667
238,12,5,5,1.0
238,13,5,6,1.6666666666666667
238,14,5,5,1.3333333333333333
238,15,5,6,1.6666666666666667
238,16,6,7,1.6666666666666667
238,17,6,7,1.6666666666666667
238,18,7,5,-1.3333333333333333
238,19,5,7,0.0
238,20,6,7,0.6666666666666666
239,1,4,3,-1.3333333333333333
239,2,3,5,-1.3333333333333333
239,3,4,6,-1.3333333333333333
239,4,5,8,-1.3333333333333333
239,5,6,6,-1.3333333333333333
239,6,6,6,-1.3333333333333333
239,7,6,6,-0.3333333333333333
239,8,6,5,-1.3333333333333333
239,9,5,6,-1.0
239,10,5,8,-1.3333333333333333
239,11,6,7,-1.3333333333333333
239,12,6,7,-1.3333333333333333
239,13,7,7,-1.3333333333333333
239,14,7,6,-1.3333333333333333
239,15,6,6,-1.3333333333333333
239,16,6,8,-1.3333333333333333
239,17,7,7,-1.3333333333333333
239,18,7,6,-1.3333333333333333
239,19,6,5,-1.3333333333333333
239,20,6,6,-1.3333333333333333
240,1,6,8,2.0
240,2,7,9,2.6666666666666665
240,3,7,8,2.333333333333333
240,4,7,8,2.333333333333333
240,5,7,9,2.0
240,6,7,9,1.6666666666666667
240,7,7,8,1.3333333333333333
240,8,7,10,1.3333333333333333
240,9,8,9,1.3333333333333333
240,10,8,10,1.3333333333333333
240,11,8,9,1.3333333333333333
240,12,8,9,1.3333333333333333
240,13,8,11,1.3333333333333333
240,14,8,9,1.3333333333333333
240,15,8,10,1.3333333333333333
240,16,8,8,1.3333333333333333
240,17,8,11,1.6666666666666667
240,18,8,9,2.0
240,19,8,10,2.333333333333333
240,20,8,10,3.0
241,1,5,8,2.6666666666666665
241,2,5,8,1.6666666666666667
241,3,5,8,2.0
241,4,5,8,2.0
241,5,5,9,2.0
241,6,5,8,2.6666666666666665
241,7,5,9,2.6666666666666665
241,8,5,8,2.6666666666666665
241,9,5,8,0.6666666666666666
241,10,5,8,1.3333333333333333
241,11,5,8,0.6666666666666666
241,12,5,7,0.6666666666666666
241,13,5,8,0.6666666666666666
241,14,5,9,0.6666666666666666
241,15,5,7,1.0
241,16,5,8,1.0
241,17,5,7,1.0
241,18,5,7,1.0
241,19,5,8,1.0
241,20,4,9,1.0
242,1,6,8,1.3333333333333333
242,2,7,12,1.3333333333333333
242,3,9,13,2.0
242,4,10,6,1.0
242,5,8,11,0.6666666666666666
242,6,8,17,0.6666666666666666
242,7,12,12,0.6666666666666666
242,8,12,16,0.6666666666666666
242,9,12,11,0.6666666666666666
242,10,12,15,1.0
242,11,12,12,0.6666666666666666
242,12,12,14,0.6666666666666666
242,13,12,15,0.6666666666666666
242,14,13,12,1.3333333333333333
242,15,12,11,1.0
242,16,12,11,0.3333333333333333
242,17,12,11,1.3333333333333333
242,18,11,11,-0.6666666666666666
242,19,11,17,0.0
242,20,15,14,0.0
243,1,5,7,1.6666666666666667
243,2,10,11,1.6666666666666667
243,3,8,9,1.6666666666666667
243,4,8,9,1.6666666666666667
243,5,7,13,2.0
243,6,10,9,0.6666666666666666
243,7,8,10,2.0
243,8,8,6,0.3333333333333333
243,9,8,7,0.3333333333333333
243,10,8,5,0.6666666666666666
243,11,5,8,0.6666666666666666
243,12,6,12,1.0
243,13,10,10,1.0
243,14,8,9,0.6666666666666666
243,15,8,8,0.6666666666666666
243,16,8,9,0.6666666666666666
243,17,8,8,0.6666666666666666
243,18,8,9,0.6666666666666666
243,19,8,12,1.0
243,20,8,8,0.6666666666666666
244,1,4,8,1.3333333333333333
244,2,5,7,1.6666666666666667
244,3,5,8,1.6666666666666667
244,4,5,8,1.3333333333333333
244,5,5,11,1.3333333333333333
244,6,8,9,1.3333333333333333
244,7,6,4,1.3333333333333333
244,8,6,8,1.3333333333333333
244,9,5,11,1.3333333333333333
244,10,6,8,1.3333333333333333
244,11,5,6,1.3333333333333333
244,12,5,7,1.3333333333333333
244,13,3,3,1.3333333333333333
244,14,3,7,1.3333333333333333
244,15,3,6,1.3333333333333333
244,16,3,4,1.3333333333333333
244,17,3,6,1.3333333333333333
244,18,3,3,1.3333333333333333
244,19,3,4,1.3333333333333333
244,20,2,2,1.3333333333333333
245,1,7,9,1.0
245,2,7,11,1.3333333333333333
245,3,8,13,1.3333333333333333
245,4,10,10,0.6666666666666666
245,5,8,9,0.3333333333333333
245,6,8,11,1.3333333333333333
245,7,8,12,1.3333333333333333
245,8,9,13,1.0
245,9,9,13,1.3333333333333333
245,10,9,16,1.6666666666666667
245,11,10,16,1.6666666666666667
245,12,10,14,1.3333333333333333
245,13,10,15,1.3333333333333333
245,14,11,16,1.3333333333333333
245,15,12,13,1.6666666666666667
245,16,11,14,1.6666666666666667
245,17,11,15,1.6666666666666667
245,18,11,10,0.0
245,19,11,12,1.3333333333333333
245,20,9,13,2.333333333333333
246,1,10,11,2.333333333333333
246,2,11,13,2.333333333333333
246,3,13,14,2.333333333333333
246,4,13,17,2.333333333333333
246,5,15,16,2.333333333333333
246,6,15,16,2.333333333333333
246,7,15,16,2.333333333333333
246,8,16,17,2.333333333333333
246,9,16,18,2.333333333333333
246,10,17,13,2.333333333333333
246,11,16,18,2.333333333333333
246,12,16,14,2.333333333333333
246,13,16,16,2.333333333333333
246,14,16,20,2.333333333333333
246,15,16,19,2.333333333333333
246,16,16,17,2.333333333333333
246,17,16,16,2.333333333333333
246,18,16,16,2.333333333333333
246,19,16,16,2.333333333333333
246,20,16,19,2.6666666666666665
247,1,4,3,-1.0
247,2,2,7,1.3333333333333333
247,3,4,5,0.3333333333333333
247,4,5,5,0.6666666666666666
247,5,4,3,-0.3333333333333333
247,6,3,6,0.3333333333333333
247,7,4,5,0.0
247,8,3,4,0.0
247,9,5,4,-0.6666666666666666
247,10,2,5,-0.6666666666666666
247,11,3,2,0.3333333333333333
247,12,2,3,-0.3333333333333333
247,13,3,5,0.3333333333333333
247,14,3,2,-0.3333333333333333
247,15,3,4,-0.3333333333333333
247,16,4,3,0.0
247,17,3,4,-0.3333333333333333
247,18,3,3,0.6666666666666666
247,19,2,4,0.6666666666666666
247,20,2,4,1.6666666666666667
248,1,5,6,2.6666666666666665
248,2,5,6,2.6666666666666665
248,3,4,7,2.6666666666666665
248,4,5,7,2.333333333333333
248,5,5,7,2.333333333333333
248,6,5,7,2.6666666666666665
248,7,5,8,2.6666666666666665
248,8,5,8,2.6666666666666665
248,9,6,8,2.333333333333333
248,10,5,4,0.0
248,11,5,7,2.6666666666666665
248,12,5,8,2.6666666666666665
248,13,6,10,2.6666666666666665
248,14,6,9,2.6666666666666665
248,15,6,9,2.333333333333333
248,16,5,10,3.0
248,17,6,10,3.0
248,18,7,8,2.6666666666666665
248,19,6,10,2.6666666666666665
248,20,7,9,3.0
249,1,6,11,2.333333333333333
249,2,8,11,2.333333333333333
249,3,9,11,2.333333333333333
249,4,9,11,2.333333333333333
249,5,9,11,2.0
249,6,9,12,2.333333333333333
249,7,10,12,2.0
249,8,10,12,2.0
249,9,10,11,2.0
249,10,10,12,2.333333333333333
249,11,10,11,2.333333333333333
249,12,10,12,2.333333333333333
249,13,11,12,2.333333333333333
249,14,11,11,2.333333333333333
249,15,11,12,2.0
249,16,11,12,2.0
249,17,11,13,2.333333333333333
249,18,11,13,2.333333333333333
249,19,12,13,2.333333333333333
249,20,12,13,2.6666666666666665
250,1,5,7,2.0
250,2,6,5,-0.6666666666666666
250,3,5,6,0.0
250,4,5,6,0.0
250,5,5,5,0.3333333333333333
250,6,5,6,0.0
250,7,5,7,0.0
250,8,5,7,-0.3333333333333333
250,9,6,7,0.0
250,10,6,7,0.3333333333333333
250,11,6,8,0.0
250,12,6,8,0.3333333333333333
250,13,6,7,0.3333333333333333
250,14,6,7,-1.0
250,15,6,6,-1.0
250,16,5,7,-1.3333333333333333
250,17,5,5,-1.6666666666666667
250,18,5,6,-1.6666666666666667
250,19,5,5,-1.3333333333333333
250,20,5,5,-1.0
251,1,10,2,-0.6666666666666666
251,2,5,1,-1.3333333333333333
251,3,3,1,-1.3333333333333333
251,4,2,0,-1.6666666666666667
251,5,2,3,0.6666666666666666
251,6,2,2,1.0
251,7,5,3,0.6666666666666666
251,8,4,2,1.0
251,9,3,1,0.0
251,10,3,1,-0.6666666666666666
251,11,3,3,0.3333333333333333
251,12,3,1,-0.3333333333333333
251,13,3,0,-1.0
251,14,2,2,-1.0
251,15,3,3,-0.6666666666666666
251,16,3,4,-1.0
251,17,4,1,-1.3333333333333333
251,18,3,4,-1.0
251,19,3,0,-1.3333333333333333
251,20,2,3,-0.6666666666666666
252,1,5,6,0.0
252,2,6,5,-0.6666666666666666
252,3,5,5,-1.0
252,4,5,7,0.0
252,5,5,7,0.0
252,6,5,7,0.0
252,7,6,8,0.0
252,8,6,7,0.3333333333333333
252,9,6,6,0.0
252,10,6,7,0.0
252,11,6,7,0.0
252,12,6,7,0.3333333333333333
252,13,6,7,0.3333333333333333
252,14,6,6,0.0
252,15,6,8,0.3333333333333333
252,16,6,6,0.3333333333333333
252,17,6,7,0.3333333333333333
252,18,6,7,0.3333333333333333
252,19,6,8,0.0
252,20,6,7,0.0
253,1,10,7,1.6666666666666667
253,2,10,8,2.0
253,3,7,9,2.0
253,4,8,10,2.0
253,5,8,11,2.333333333333333
253,6,9,9,2.0
253,7,9,11,2.0
253,8,10,9,1.6666666666666667
253,9,9,11,2.0
253,10,10,9,2.0
253,11,10,12,2.0
253,12,9,11,2.0
253,13,10,13,2.0
253,14,11,10,1.0
253,15,10,12,2.0
253,16,10,10,2.0
253,17,10,10,2.0
253,18,10,13,2.0
253,19,10,13,2.0
253,20,12,13,2.0
254,1,6,7,-1.0
254,2,6,4,-1.0
254,3,5,6,-0.6666666666666666
254,4,5,2,-1.0
254,5,5,6,-0.6666666666666666
254,6,5,3,-1.0
254,7,5,3,-1.0
254,8,4,5,-0.6666666666666666
254,9,5,4,-1.0
254,10,5,6,-0.6666666666666666
254,11,5,4,-1.0
254,12,5,5,-0.6666666666666666
254,13,5,5,-0.6666666666666666
254,14,5,2,-1.0
254,15,5,2,-0.6666666666666666
254,16,4,4,-1.0
254,17,4,5,-0.6666666666666666
254,18,4,4,-0.6666666666666666
254,19,4,5,-0.6666666666666666
254,20,4,8,0.6666666666666666
255,1,3,4,-1.3333333333333333
255,2,3,2,-1.6666666666666667
255,3,3,4,-1.6666666666666667
255,4,3,4,-1.6666666666666667
255,5,3,4,-1.6666666666666667
255,6,3,3,-1.6666666666666667
255,7,4,4,-2.0
255,8,2,2,-1.6666666666666667
255,9,3,3,-2.0
255,10,3,3,-0.6666666666666666
255,11,3,4,-1.6666666666666667
255,12,3,4,-2.0
255,13,1,1,-2.0
255,14,3,3,-2.0
255,15,3,3,-2.0
255,16,3,3,-2.0
255,17,3,3,-2.0
255,18,3,3,-2.0
255,19,1,1,-2.0
255,20,1,1,-2.0
256,1,7,9,1.0
256,2,7,9,1.0
256,3,8,11,1.0
256,4,8,10,1.0
256,5,8,12,1.0
256,6,10,12,1.0
256,7,10,13,1.0
256,8,10,12,1.0
256,9,10,12,1.0
256,10,10,11,0.6666666666666666
256,11,9,11,1.0
256,12,9,12,1.0
256,13,10,12,1.0
256,14,10,12,1.0
256,15,10,13,1.0
256,16,10,12,1.0
256,17,10,12,1.0
256,18,10,12,1.0
256,19,10,12,1.0
256,20,10,13,1.3333333333333333
257,1,6,3,-0.6666666666666666
257,2,3,6,-0.3333333333333333
257,3,3,4,-0.6666666666666666
257,4,3,6,-1.0
257,5,4,7,0.0
257,6,4,4,-1.0
257,7,3,7,0.0
257,8,4,6,-0.3333333333333333
257,9,4,2,-1.3333333333333333
257,10,2,7,-0.6666666666666666
257,11,4,5,-1.0
257,12,4,5,-0.3333333333333333
257,13,4,4,-1.3333333333333333
257,14,3,6,0.0
257,15,4,4,-1.3333333333333333
257,16,4,5,-1.3333333333333333
257,17,3,4,-1.3333333333333333
257,18,3,6,-0.6666666666666666
257,19,4,7,0.0
257,20,4,6,-0.6666666666666666
258,1,7,8,1.6666666666666667
258,2,7,8,1.6666666666666667
258,3,7,8,1.6666666666666667
258,4,7,10,1.6666666666666667
258,5,8,9,1.6666666666666667
258,6,8,12,1.6666666666666667
258,7,9,11,1.6666666666666667
258,8,9,11,1.6666666666666667
258,9,9,14,1.6666666666666667
258,10,10,9,1.6666666666666667
258,11,9,9,1.3333333333333333
258,12,9,13,1.3333333333333333
258,13,10,11,1.3333333333333333
258,14,10,12,1.3333333333333333
258,15,9,9,1.0
258,16,8,8,0.6666666666666666
258,17,6,9,0.6666666666666666
258,18,6,13,0.6666666666666666
258,19,9,14,1.3333333333333333
258,20,12,14,1.3333333333333333
259,1,5,5,-1.3333333333333333
259,2,5,7,-1.3333333333333333
259,3,6,8,-2.0
259,4,6,11,-1.0
259,5,8,10,-1.0
259,6,8,7,-2.0
259,7,7,9,-2.0
259,8,7,10,-1.6666666666666667
259,9,8,9,-1.6666666666666667
259,10,8,8,-1.3333333333333333
259,11,8,9,-1.3333333333333333
259,12,8,9,-2.0
259,13,8,12,-2.0
259,14,8,9,-2.6666666666666665
259,15,8,12,-2.6666666666666665
259,16,8,8,-3.0
259,17,8,12,-3.0
259,18,8,8,-2.6666666666666665
259,19,8,12,-3.0
259,20,8,11,-2.0
260,1,10,3,-0.6666666666666666
260,2,1,5,0.3333333333333333
260,3,5,2,-0.3333333333333333
260,4,1,3,-0.3333333333333333
260,5,3,7,1.0
260,6,6,4,-0.3333333333333333
260,7,4,4,-0.3333333333333333
260,8,5,5,0.6666666666666666
260,9,5,6,0.0
260,10,5,4,0.0
260,11,5,7,0.0
260,12,5,6,0.3333333333333333
260,13,5,8,-0.3333333333333333
260,14,6,6,-0.3333333333333333
260,15,6,6,-0.3333333333333333
260,16,6,8,-0.6666666666666666
260,17,8,4,0.0
260,18,5,4,-0.3333333333333333
260,19,5,4,-0.3333333333333333
260,20,5,6,1.6666666666666667
261,1,6,11,2.0
261,2,8,10,2.0
261,3,7,12,2.6666666666666665
261,4,8,9,1.3333333333333333
261,5,8,10,2.333333333333333
261,6,9,8,2.0
261,7,8,13,2.6666666666666665
261,8,9,14,2.333333333333333
261,9,9,11,2.333333333333333
261,10,9,13,2.6666666666666665
261,11,9,13,2.333333333333333
261,12,10,11,2.333333333333333
261,13,10,9,1.0
261,14,9,16,2.6666666666666665
261,15,10,14,2.6666666666666665
261,16,10,13,2.333333333333333
261,17,10,14,2.6666666666666665
261,18,11,13,1.6666666666666667
261,19,11,16,2.6666666666666665
261,20,11,11,1.6666666666666667
262,1,5,8,1.3333333333333333
262,2,6,8,1.3333333333333333
262,3,7,3,-1.3333333333333333
262,4,5,7,1.0
262,5,5,7,0.6666666666666666
262,6,4,10,1.6666666666666667
262,7,4,9,2.6666666666666665
262,8,5,8,1.6666666666666667
262,9,6,8,0.6666666666666666
262,10,4,7,1.3333333333333333
262,11,4,7,0.3333333333333333
262,12,4,6,0.6666666666666666
262,13,4,11,0.0
262,14,5,10,1.3333333333333333
262,15,5,10,2.0
262,16,5,9,2.0
262,17,5,6,1.6666666666666667
262,18,4,6,1.6666666666666667
262,19,4,8,1.3333333333333333
262,20,4,10,2.0
263,1,7,10,2.6666666666666665
263,2,7,13,2.6666666666666665
263,3,8,11,2.6666666666666665
263,4,9,14,2.6666666666666665
263,5,9,15,2.6666666666666665
263,6,10,13,2.6666666666666665
263,7,10,12,2.6666666666666665
263,8,10,16,2.6666666666666665
263,9,11,15,2.6666666666666665
263,10,11,13,2.6666666666666665
263,11,11,15,2.6666666666666665
263,12,12,14,2.6666666666666665
263,13,12,17,2.333333333333333
263,14,13,16,2.333333333333333
263,15,12,15,1.6666666666666667
263,16,13,14,1.3333333333333333
263,17,13,16,1.3333333333333333
263,18,13,17,0.6666666666666666
263,19,13,13,0.6666666666666666
263,20,13,17,0.6666666666666666
264,1,5,4,1.6666666666666667
264,2,4,6,1.3333333333333333
264,3,5,8,1.6666666666666667
264,4,5,3,2.0
264,5,5,7,1.6666666666666667
264,6,5,7,1.3333333333333333
264,7,5,9,1.0
264,8,6,8,1.0
264,9,7,8,1.0
264,10,7,8,0.6666666666666666
264,11,8,8,0.6666666666666666
264,12,8,7,0.6666666666666666
264,13,7,5,0.6666666666666666
264,14,5,5,0.3333333333333333
264,15,5,7,0.3333333333333333
264,16,6,8,0.0
264,17,6,8,0.0
264,18,6,7,0.3333333333333333
264,19,6,8,0.3333333333333333
264,20,8,6,1.0
265,1,1,3,-3.0
265,2,2,3,-2.6666666666666665
265,3,3,5,-3.0
265,4,3,4,-2.6666666666666665
265,5,4,4,-2.6666666666666665
265,6,4,4,-3.0
265,7,4,6,-2.6666666666666665
265,8,4,4,-3.0
265,9,4,5,-2.6666666666666665
265,10,4,4,-2.6666666666666665
265,11,4,3,-3.0
265,12,4,4,-2.6666666666666665
265,13,4,5,-2.6666666666666665
265,14,4,5,-2.6666666666666665
265,15,4,4,-2.6666666666666665
265,16,4,5,-2.333333333333333
265,17,4,5,-2.6666666666666665
265,18,4,4,-2.6666666666666665
265,19,4,3,-3.0
265,20,4,6,-2.6666666666666665
266,1,4,7,0.6666666666666666
266,2,5,6,0.6666666666666666
266,3,5,8,1.0
266,4,5,7,1.0
266,5,5,7,1.0
266,6,5,8,1.0
266,7,5,8,1.0
266,8,6,8,0.6666666666666666
266,9,6,8,1.3333333333333333
266,10,6,7,1.0
266,11,6,8,0.6666666666666666
266,12,6,8,0.6666666666666666
266,13,6,6,-0.6666666666666666
266,14,6,8,0.6666666666666666
266,15,6,8,1.0
266,16,6,7,-0.3333333333333333
266,17,6,8,0.0
266,18,6,8,0.0
266,19,6,7,0.3333333333333333
266,20,7,9,0.3333333333333333
267,1,3,5,-1.0
267,2,4,4,-0.3333333333333333
267,3,4,5,-0.3333333333333333
267,4,5,5,0.0
267,5,5,5,-0.3333333333333333
267,6,5,5,0.0
267,7,5,6,0.0
267,8,4,5,0.0
267,9,5,5,-0.6666666666666666
267,10,5,4,-0.6666666666666666
267,11,4,5,0.3333333333333333
267,12,5,5,0.0
267,13,4,5,0.0
267,14,5,4,-0.6666666666666666
267,15,4,5,0.6666666666666666
267,16,4,4,0.6666666666666666
267,17,4,5,1.0
267,18,4,4,0.3333333333333333
267,19,4,4,0.3333333333333333
267,20,4,4,0.6666666666666666
268,1,6,9,2.333333333333333
268,2,8,9,2.333333333333333
268,3,8,11,2.0
268,4,9,11,2.0
268,5,9,12,2.0
268,6,9,13,2.0
268,7,9,11,2.0
268,8,9,10,2.0
268,9,9,12,2.0
268,10,9,13,2.0
268,11,9,12,2.0
268,12,10,12,2.0
268,13,10,10,2.0
268,14,9,13,2.0
268,15,9,11,2.0
268,16,9,9,2.0
268,17,9,13,2.0
268,18,10,10,2.0
268,19,9,12,2.0
268,20,10,12,2.333333333333333
269,1,3,5,2.0
269,2,3,4,2.0
269,3,3,8,2.6666666666666665
269,4,5,5,2.333333333333333
269,5,5,5,2.333333333333333
269,6,5,7,2.333333333333333
269,7,5,6,2.333333333333333
269,8,5,4,0.3333333333333333
269,9,3,5,1.6666666666666667
269,10,5,9,1.6666666666666667
269,11,5,7,1.6666666666666667
269,12,5,6,2.0
269,13,3,7,2.333333333333333
269,14,5,5,1.6666666666666667
269,15,3,8,1.6666666666666667
269,16,3,8,2.0
269,17,5,9,2.333333333333333
269,18,5,9,2.6666666666666665
269,19,5,8,1.3333333333333333
269,20,5,6,1.0
270,1,7,9,2.0
270,2,8,10,1.3333333333333333
270,3,9,12,1.0
270,4,9,11,1.3333333333333333
270,5,9,12,1.6666666666666667
270,6,10,12,1.3333333333333333
270,7,10,10,-0.3333333333333333
270,8,9,10,0.3333333333333333
270,9,7,11,0.0
270,10,7,9,-1.0
270,11,7,11,0.0
270,12,8,10,-0.3333333333333333
270,13,8,12,0.0
270,14,8,12,-0.3333333333333333
270,15,10,11,0.0
270,16,7,9,-1.0
270,17,7,6,-2.0
270,18,3,7,-1.6666666666666667
270,19,3,8,-0.3333333333333333
270,20,6,12,0.6666666666666666
271,1,5,4,2.0
271,2,4,2,2.0
271,3,2,7,2.0
271,4,6,8,2.0
271,5,7,9,2.0
271,6,8,9,2.0
271,7,7,8,2.0
271,8,7,7,-0.6666666666666666
271,9,7,7,2.0
271,10,7,6,2.0
271,11,6,9,2.0
271,12,6,9,2.0
271,13,8,10,2.0
271,14,8,7,2.0
271,15,7,9,2.0
271,16,7,7,2.0
271,17,7,8,2.0
271,18,7,9,2.0
271,19,7,8,2.0
271,20,7,8,2.0
272,1,3,6,2.0
272,2,5,7,2.333333333333333
272,3,6,6,2.333333333333333
272,4,7,6,2.0
272,5,6,7,2.0
272,6,6,6,1.6666666666666667
272,7,5,6,2.333333333333333
272,8,6,8,2.0
272,9,5,6,2.6666666666666665
272,10,6,6,2.333333333333333
272,11,5,5,0.3333333333333333
272,12,4,5,2.333333333333333
272,13,5,6,2.0
272,14,6,6,2.0
272,15,5,8,2.333333333333333
272,16,6,4,1.6666666666666667
272,17,5,5,1.6666666666666667
272,18,5,4,1.3333333333333333
272,19,5,4,1.6666666666666667
272,20,4,4,2.6666666666666665
273,1,6,11,0.0
273,2,8,10,-0.6666666666666666
273,3,9,11,-0.3333333333333333
273,4,8,11,-0.3333333333333333
273,5,11,12,-0.6666666666666666
273,6,9,12,-1.3333333333333333
273,7,12,12,-1.3333333333333333
273,8,12,11,-2.333333333333333
273,9,9,11,-1.6666666666666667
273,10,9,11,-2.333333333333333
273,11,10,10,-2.333333333333333
273,12,10,10,-2.6666666666666665
273,13,8,10,-1.6666666666666667
273,14,10,10,-2.6666666666666665
273,15,7,8,-2.6666666666666665
273,16,5,10,-2.6666666666666665
273,17,9,9,-3.0
273,18,8,9,-3.0
273,19,8,12,-3.0
273,20,10,14,-3.0
274,1,4,5,1.3333333333333333
274,2,4,3,0.3333333333333333
274,3,3,5,0.6666666666666666
274,4,4,7,0.6666666666666666
274,5,5,8,0.6666666666666666
274,6,6,2,0.3333333333333333
274,7,6,6,0.6666666666666666
274,8,6,2,0.3333333333333333
274,9,6,5,0.0
274,10,6,5,0.6666666666666666
274,11,5,8,1.0
274,12,6,8,1.3333333333333333
274,13,6,6,1.6666666666666667
274,14,7,6,0.6666666666666666
274,15,7,3,1.0
274,16,6,5,0.0
274,17,5,7,0.0
274,18,6,6,0.0
274,19,5,4,0.0
274,20,6,8,0.0
275,1,6,9,0.6666666666666666
275,2,7,5,0.6666666666666666
275,3,5,7,1.0
275,4,6,6,1.0
275,5,7,3,0.3333333333333333
275,6,7,6,0.6666666666666666
275,7,8,9,1.0
275,8,9,9,1.0
275,9,11,9,0.6666666666666666
275,10,9,6,1.3333333333333333
275,11,5,6,0.6666666666666666
275,12,10,10,0.6666666666666666
275,13,8,6,0.6666666666666666
275,14,5,7,0.3333333333333333
275,15,8,8,0.6666666666666666
275,16,9,8,0.3333333333333333
275,17,12,9,0.6666666666666666
275,18,8,8,1.0
275,19,5,7,0.6666666666666666
275,20,6,7,0.6666666666666666
276,1,15,8,2.333333333333333
